size,group,round,id_in_group,split,high,guess,win,payoff,turker,strategy
GoR_4,178,3,1,0,0,20.0,1,0.2,A15600V2C2TK1Y,
GoR_4,178,3,2,0,0,50.0,0,0.52,AXDO88EAF2SKI,
GoR_4,178,3,3,0,0,33.0,0,0.05,A115UFR6VA6OM1,
GoR_4,178,3,4,0,0,15.0,0,0.5,A2FE6HDHREXIJ5,
GoR_4,178,4,1,0,0,25.0,0,0.2,A15600V2C2TK1Y,
GoR_4,178,4,2,0,0,25.0,0,0.52,AXDO88EAF2SKI,
GoR_4,178,4,3,0,0,35.0,0,0.05,A115UFR6VA6OM1,
GoR_4,178,4,4,0,0,15.0,1,0.5,A2FE6HDHREXIJ5,
GoR_4,178,5,1,0,0,12.0,0,0.2,A15600V2C2TK1Y,
GoR_4,178,5,2,0,0,20.0,0,0.52,AXDO88EAF2SKI,
GoR_4,178,5,3,0,0,15.0,0,0.05,A115UFR6VA6OM1,
GoR_4,178,5,4,0,0,10.0,1,0.5,A2FE6HDHREXIJ5,
GoR_4,178,6,1,0,0,8.0,0,0.2,A15600V2C2TK1Y,
GoR_4,178,6,2,0,0,5.0,1,0.52,AXDO88EAF2SKI,
GoR_4,178,6,3,0,0,5.0,1,0.05,A115UFR6VA6OM1,
GoR_4,178,6,4,0,0,7.0,0,0.5,A2FE6HDHREXIJ5,
GoR_4,178,7,1,0,0,0.0,0,0.2,A15600V2C2TK1Y,
GoR_4,178,7,2,0,0,2.0,1,0.52,AXDO88EAF2SKI,
GoR_4,178,7,3,0,0,5.0,0,0.05,A115UFR6VA6OM1,
GoR_4,178,7,4,0,0,2.0,1,0.5,A2FE6HDHREXIJ5,
GoR_4,178,8,1,0,0,0.0,1,0.2,A15600V2C2TK1Y,look at the previous average
GoR_4,178,8,2,0,0,1.0,0,0.52,AXDO88EAF2SKI,The average seemed to be going down so I always guessed a lower average than the time before
GoR_4,178,8,3,0,0,0.0,1,0.05,A115UFR6VA6OM1,"I didn't have one, or I could have gotten a bigger bonus!"
GoR_4,178,8,4,0,0,0.0,1,0.5,A2FE6HDHREXIJ5,I realized that the numbers were going down so I just went lower each time.
GoR_4,180,1,1,0,0,61.0,0,0.15,A1BQSWW4F8V733,
GoR_4,180,1,2,0,0,50.0,0,0.65,A2ZOM62DKMSWDK,
GoR_4,180,1,3,0,0,46.0,1,0.79,A1EFQGRCW78XW0,
GoR_4,180,1,4,0,0,65.0,0,0.55,A3RIFUEQ95MR16,
GoR_4,180,2,1,0,0,49.0,0,0.15,A1BQSWW4F8V733,
GoR_4,180,2,2,0,0,40.0,1,0.65,A2ZOM62DKMSWDK,
GoR_4,180,2,3,0,0,41.0,0,0.79,A1EFQGRCW78XW0,
GoR_4,180,2,4,0,0,50.0,0,0.55,A3RIFUEQ95MR16,
GoR_4,180,3,1,0,0,42.0,0,0.15,A1BQSWW4F8V733,
GoR_4,180,3,2,0,0,40.0,0,0.65,A2ZOM62DKMSWDK,
GoR_4,180,3,3,0,0,27.0,1,0.79,A1EFQGRCW78XW0,
GoR_4,180,3,4,0,0,40.0,0,0.55,A3RIFUEQ95MR16,
GoR_4,180,4,1,0,0,32.0,0,0.15,A1BQSWW4F8V733,
GoR_4,180,4,2,0,0,30.0,0,0.65,A2ZOM62DKMSWDK,
GoR_4,180,4,3,0,0,26.0,0,0.79,A1EFQGRCW78XW0,
GoR_4,180,4,4,0,0,25.0,1,0.55,A3RIFUEQ95MR16,
GoR_4,180,5,1,0,0,23.0,0,0.15,A1BQSWW4F8V733,
GoR_4,180,5,2,0,0,20.0,0,0.65,A2ZOM62DKMSWDK,
GoR_4,180,5,3,0,0,25.0,0,0.79,A1EFQGRCW78XW0,
GoR_4,180,5,4,0,0,15.0,1,0.55,A3RIFUEQ95MR16,
GoR_4,180,6,1,0,0,15.0,1,0.15,A1BQSWW4F8V733,
GoR_4,180,6,2,0,0,15.0,1,0.65,A2ZOM62DKMSWDK,
GoR_4,180,6,3,0,0,20.0,0,0.79,A1EFQGRCW78XW0,
GoR_4,180,6,4,0,0,15.0,1,0.55,A3RIFUEQ95MR16,
GoR_4,180,7,1,0,0,15.0,0,0.15,A1BQSWW4F8V733,
GoR_4,180,7,2,0,0,10.0,1,0.65,A2ZOM62DKMSWDK,
GoR_4,180,7,3,0,0,11.0,0,0.79,A1EFQGRCW78XW0,
GoR_4,180,7,4,0,0,15.0,0,0.55,A3RIFUEQ95MR16,
GoR_4,180,8,1,0,0,9.0,0,0.15,A1BQSWW4F8V733,I kept going lower because I obviously started very high.
GoR_4,180,8,2,0,0,10.0,0,0.65,A2ZOM62DKMSWDK,"I kept reducing my guess to approximate what was the average on the previous round. Because everyone seemed to be doing the same thing, and the average kept going down."
GoR_4,180,8,3,0,0,6.0,1,0.79,A1EFQGRCW78XW0,The average number kept getting smaller so I kept guessing smaller numbers as time went on. 
GoR_4,180,8,4,0,0,7.0,0,0.55,A3RIFUEQ95MR16,Trying to get closest number possible.
GoR_4,182,1,1,0,0,35.0,1,1.59,A2KNNYT5P67HOT,
GoR_4,182,1,2,0,0,50.0,0,0.2,A36N7DIMV383CS,
GoR_4,182,1,3,0,0,85.0,0,0.0,A3A107XOPPBQ9Z,
GoR_4,182,1,4,0,0,55.0,0,0.15,AK3CBM1TRMUFU,
GoR_4,182,2,1,0,0,30.0,1,1.59,A2KNNYT5P67HOT,
GoR_4,182,2,2,0,0,45.0,0,0.2,A36N7DIMV383CS,
GoR_4,182,2,3,0,0,46.0,0,0.0,A3A107XOPPBQ9Z,
GoR_4,182,2,4,0,0,45.0,0,0.15,AK3CBM1TRMUFU,
GoR_4,182,3,1,0,0,25.0,1,1.59,A2KNNYT5P67HOT,
GoR_4,182,3,2,0,0,35.0,0,0.2,A36N7DIMV383CS,
GoR_4,182,3,3,0,0,17.0,0,0.0,A3A107XOPPBQ9Z,
GoR_4,182,3,4,0,0,50.0,0,0.15,AK3CBM1TRMUFU,
GoR_4,182,4,1,0,0,21.0,1,1.59,A2KNNYT5P67HOT,
GoR_4,182,4,2,0,0,17.0,0,0.2,A36N7DIMV383CS,
GoR_4,182,4,3,0,0,85.0,0,0.0,A3A107XOPPBQ9Z,
GoR_4,182,4,4,0,0,37.0,0,0.15,AK3CBM1TRMUFU,
GoR_4,182,5,1,0,0,20.0,1,1.59,A2KNNYT5P67HOT,
GoR_4,182,5,2,0,0,20.0,1,0.2,A36N7DIMV383CS,
GoR_4,182,5,3,0,0,22.0,0,0.0,A3A107XOPPBQ9Z,
GoR_4,182,5,4,0,0,25.0,0,0.15,AK3CBM1TRMUFU,
GoR_4,182,6,1,0,0,16.0,1,1.59,A2KNNYT5P67HOT,
GoR_4,182,6,2,0,0,21.0,0,0.2,A36N7DIMV383CS,
GoR_4,182,6,3,0,0,18.0,0,0.0,A3A107XOPPBQ9Z,
GoR_4,182,6,4,0,0,25.0,0,0.15,AK3CBM1TRMUFU,
GoR_4,182,7,1,0,0,13.0,0,1.59,A2KNNYT5P67HOT,
GoR_4,182,7,2,0,0,50.0,0,0.2,A36N7DIMV383CS,
GoR_4,182,7,3,0,0,12.0,0,0.0,A3A107XOPPBQ9Z,
GoR_4,182,7,4,0,0,15.0,1,0.15,AK3CBM1TRMUFU,
GoR_4,182,8,1,0,0,12.0,1,1.59,A2KNNYT5P67HOT,I select 2/3 of the average number other might select.
GoR_4,182,8,2,0,0,22.0,0,0.2,A36N7DIMV383CS,tried to guess close to the numbers other players were inputting.
GoR_4,182,8,3,0,0,39.0,0,0.0,A3A107XOPPBQ9Z,I just stayed close to the previous winning number.
GoR_4,182,8,4,0,0,20.0,0,0.15,AK3CBM1TRMUFU,I chose my number according to the averages of the previous game.
GoR_4,183,1,1,1,1,20.0,1,2.14,A1BEM74QY3Y2GT,
GoR_4,183,1,2,1,1,50.0,0,0.39,ASV53ZC7ILJ7B,
GoR_4,183,1,3,1,1,50.0,0,0.89,A2HGZOXZ36XKRI,
GoR_4,183,1,4,1,1,65.0,0,0.64,A1T3ROSW2LC4FG,
GoR_4,183,2,1,1,1,15.0,1,2.14,A1BEM74QY3Y2GT,
GoR_4,183,2,2,1,1,25.0,0,0.39,ASV53ZC7ILJ7B,
GoR_4,183,2,3,1,1,34.0,0,0.89,A2HGZOXZ36XKRI,
GoR_4,183,2,4,1,1,28.0,0,0.64,A1T3ROSW2LC4FG,
GoR_4,183,3,1,1,1,10.0,1,2.14,A1BEM74QY3Y2GT,
GoR_4,183,3,2,1,1,20.0,0,0.39,ASV53ZC7ILJ7B,
GoR_4,183,3,3,1,1,11.0,0,0.89,A2HGZOXZ36XKRI,
GoR_4,183,3,4,1,1,17.0,0,0.64,A1T3ROSW2LC4FG,
GoR_4,183,4,1,1,1,5.0,1,2.14,A1BEM74QY3Y2GT,
GoR_4,183,4,2,1,1,15.0,0,0.39,ASV53ZC7ILJ7B,
GoR_4,183,4,3,1,1,7.0,0,0.89,A2HGZOXZ36XKRI,
GoR_4,183,4,4,1,1,6.0,1,0.64,A1T3ROSW2LC4FG,
GoR_4,183,5,1,1,1,1.0,0,2.14,A1BEM74QY3Y2GT,
GoR_4,183,5,2,1,1,5.0,0,0.39,ASV53ZC7ILJ7B,
GoR_4,183,5,3,1,1,2.0,1,0.89,A2HGZOXZ36XKRI,
GoR_4,183,5,4,1,1,3.0,0,0.64,A1T3ROSW2LC4FG,
GoR_4,183,6,1,1,1,2.0,1,2.14,A1BEM74QY3Y2GT,
GoR_4,183,6,2,1,1,2.0,1,0.39,ASV53ZC7ILJ7B,
GoR_4,183,6,3,1,1,2.0,1,0.89,A2HGZOXZ36XKRI,
GoR_4,183,6,4,1,1,0.0,1,0.64,A1T3ROSW2LC4FG,
GoR_4,183,7,1,1,1,1.0,1,2.14,A1BEM74QY3Y2GT,
GoR_4,183,7,2,1,1,1.0,1,0.39,ASV53ZC7ILJ7B,
GoR_4,183,7,3,1,1,1.0,1,0.89,A2HGZOXZ36XKRI,
GoR_4,183,7,4,1,1,1.0,1,0.64,A1T3ROSW2LC4FG,
GoR_4,183,8,1,1,1,1.0,1,2.14,A1BEM74QY3Y2GT,"First, the guess should be between 1-67, for the first round I guessed that the average would be in the middle of that, about 34.  2/3 of that is about 20.  After that I progressively went lower, figuring that the other players would also go lower to correct themselves."
GoR_4,183,8,2,1,1,1.0,1,0.39,ASV53ZC7ILJ7B,The numbers kept going down so I kept lowering my number to match the trend
GoR_4,183,8,3,1,1,1.0,1,0.89,A2HGZOXZ36XKRI,I tried to get lower but it took a bit to get the downward curve right
GoR_4,183,8,4,1,1,1.0,1,0.64,A1T3ROSW2LC4FG,I averaged down until I stared winning and then held my answers there. I figured most players would do the same once they found the sweet spot. 
GoR_4,189,1,1,1,0,72.0,0,0.92,A1ZYP9CJWF4KBB,
GoR_4,189,1,2,1,0,50.0,0,0.0,A10DEO061A6L3O,
GoR_4,189,1,3,1,0,39.0,1,1.08,AL4WZDIXIVO2S,
GoR_4,189,1,4,1,0,69.0,0,0.6,A8ZOAQ5DHGY16,
GoR_4,189,2,1,1,0,41.0,1,0.92,A1ZYP9CJWF4KBB,
GoR_4,189,2,2,1,0,42.0,0,0.0,A10DEO061A6L3O,
GoR_4,189,2,3,1,0,67.0,0,1.08,AL4WZDIXIVO2S,
GoR_4,189,2,4,1,0,74.0,0,0.6,A8ZOAQ5DHGY16,
GoR_4,189,3,1,1,0,40.0,0,0.92,A1ZYP9CJWF4KBB,
GoR_4,189,3,2,1,0,68.0,0,0.0,A10DEO061A6L3O,
GoR_4,189,3,3,1,0,59.0,0,1.08,AL4WZDIXIVO2S,
GoR_4,189,3,4,1,0,35.0,1,0.6,A8ZOAQ5DHGY16,
GoR_4,189,4,1,1,0,38.0,0,0.92,A1ZYP9CJWF4KBB,
GoR_4,189,4,2,1,0,59.0,0,0.0,A10DEO061A6L3O,
GoR_4,189,4,3,1,0,31.0,1,1.08,AL4WZDIXIVO2S,
GoR_4,189,4,4,1,0,32.0,0,0.6,A8ZOAQ5DHGY16,
GoR_4,189,5,1,1,0,35.0,0,0.92,A1ZYP9CJWF4KBB,
GoR_4,189,5,2,1,0,60.0,0,0.0,A10DEO061A6L3O,
GoR_4,189,5,3,1,0,26.0,0,1.08,AL4WZDIXIVO2S,
GoR_4,189,5,4,1,0,25.0,1,0.6,A8ZOAQ5DHGY16,
GoR_4,189,6,1,1,0,35.0,1,0.92,A1ZYP9CJWF4KBB,
GoR_4,189,6,2,1,0,76.0,0,0.0,A10DEO061A6L3O,
GoR_4,189,6,3,1,0,41.0,0,1.08,AL4WZDIXIVO2S,
GoR_4,189,6,4,1,0,22.0,0,0.6,A8ZOAQ5DHGY16,
GoR_4,189,7,1,1,0,32.0,1,0.92,A1ZYP9CJWF4KBB,
GoR_4,189,7,2,1,0,66.0,0,0.0,A10DEO061A6L3O,
GoR_4,189,7,3,1,0,32.0,1,1.08,AL4WZDIXIVO2S,
GoR_4,189,7,4,1,0,35.0,0,0.6,A8ZOAQ5DHGY16,
GoR_4,189,8,1,1,0,31.0,0,0.92,A1ZYP9CJWF4KBB,I tried to go closer to what the numbers were falling towards without going too low.
GoR_4,189,8,2,1,0,42.0,0,0.0,A10DEO061A6L3O,I chose whatever number popped in my head. 
GoR_4,189,8,3,1,0,22.0,1,1.08,AL4WZDIXIVO2S,"I figured the average would be somewhat lower (generally lower than fifty), so I tried to keep my guesses below that number. I was having luck when choosing numbers in the 20s and 30s, so I did that most often. "
GoR_4,189,8,4,1,0,28.0,0,0.6,A8ZOAQ5DHGY16,Tried to predict the number based on past results.
GoR_4,191,1,1,1,0,33.0,1,0.66,AMNLEFHY907IE,
GoR_4,191,1,2,1,0,65.0,0,0.0,AH2LIOXLIHO3Z,
GoR_4,191,1,3,1,0,37.0,0,0.6,A1Q1C5FVVYB2UX,
GoR_4,191,1,4,1,0,66.0,0,0.66,A1DUH3RLI00YQM,
GoR_4,191,2,1,1,0,33.0,1,0.66,AMNLEFHY907IE,
GoR_4,191,2,2,1,0,65.0,0,0.0,AH2LIOXLIHO3Z,
GoR_4,191,2,3,1,0,55.0,0,0.6,A1Q1C5FVVYB2UX,
GoR_4,191,2,4,1,0,35.0,0,0.66,A1DUH3RLI00YQM,
GoR_4,191,3,1,1,0,33.0,0,0.66,AMNLEFHY907IE,
GoR_4,191,3,2,1,0,33.0,0,0.0,AH2LIOXLIHO3Z,
GoR_4,191,3,3,1,0,32.0,1,0.6,A1Q1C5FVVYB2UX,
GoR_4,191,3,4,1,0,32.0,1,0.66,A1DUH3RLI00YQM,
GoR_4,191,4,1,1,0,33.0,0,0.66,AMNLEFHY907IE,
GoR_4,191,4,2,1,0,30.0,0,0.0,AH2LIOXLIHO3Z,
GoR_4,191,4,3,1,0,23.0,1,0.6,A1Q1C5FVVYB2UX,
GoR_4,191,4,4,1,0,31.0,0,0.66,A1DUH3RLI00YQM,
GoR_4,191,5,1,1,0,66.0,0,0.66,AMNLEFHY907IE,
GoR_4,191,5,2,1,0,19.0,0,0.0,AH2LIOXLIHO3Z,
GoR_4,191,5,3,1,0,21.0,1,0.6,A1Q1C5FVVYB2UX,
GoR_4,191,5,4,1,0,25.0,0,0.66,A1DUH3RLI00YQM,
GoR_4,191,6,1,1,0,22.0,0,0.66,AMNLEFHY907IE,
GoR_4,191,6,2,1,0,22.0,0,0.0,AH2LIOXLIHO3Z,
GoR_4,191,6,3,1,0,23.0,0,0.6,A1Q1C5FVVYB2UX,
GoR_4,191,6,4,1,0,17.0,1,0.66,A1DUH3RLI00YQM,
GoR_4,191,7,1,1,0,99.0,0,0.66,AMNLEFHY907IE,
GoR_4,191,7,2,1,0,15.0,0,0.0,AH2LIOXLIHO3Z,
GoR_4,191,7,3,1,0,12.0,0,0.6,A1Q1C5FVVYB2UX,
GoR_4,191,7,4,1,0,18.0,1,0.66,A1DUH3RLI00YQM,
GoR_4,191,8,1,1,0,21.0,0,0.66,AMNLEFHY907IE,at first I picked 33 because its 1/3 of 100 then I just randomly picked
GoR_4,191,8,2,1,0,19.0,0,0.0,AH2LIOXLIHO3Z,Tried to follow the closest number to what I though the next chosen value would be. 
GoR_4,191,8,3,1,0,26.0,0,0.6,A1Q1C5FVVYB2UX,"Tried to predict a pattern, of the previous number +2"
GoR_4,191,8,4,1,0,15.0,1,0.66,A1DUH3RLI00YQM,I kept dropping my guess as I saw what others were doing.
GoR_4,193,1,1,0,0,25.0,1,0.51,A32ICMGDXWPTA3,
GoR_4,193,1,2,0,0,100.0,0,0.15,A1C66QKNXGH895,
GoR_4,193,1,3,0,0,75.0,0,0.57,A3M9W3AHFXAZZ,
GoR_4,193,1,4,0,0,80.0,0,0.3,A1SSQ9OZ7RFT5D,
GoR_4,193,2,1,0,0,35.0,0,0.51,A32ICMGDXWPTA3,
GoR_4,193,2,2,0,0,80.0,0,0.15,A1C66QKNXGH895,
GoR_4,193,2,3,0,0,36.0,0,0.57,A3M9W3AHFXAZZ,
GoR_4,193,2,4,0,0,30.0,1,0.3,A1SSQ9OZ7RFT5D,
GoR_4,193,3,1,0,0,30.0,0,0.51,A32ICMGDXWPTA3,
GoR_4,193,3,2,0,0,35.0,0,0.15,A1C66QKNXGH895,
GoR_4,193,3,3,0,0,15.0,1,0.57,A3M9W3AHFXAZZ,
GoR_4,193,3,4,0,0,35.0,0,0.3,A1SSQ9OZ7RFT5D,
GoR_4,193,4,1,0,0,20.0,1,0.51,A32ICMGDXWPTA3,
GoR_4,193,4,2,0,0,30.0,0,0.15,A1C66QKNXGH895,
GoR_4,193,4,3,0,0,25.0,0,0.57,A3M9W3AHFXAZZ,
GoR_4,193,4,4,0,0,40.0,0,0.3,A1SSQ9OZ7RFT5D,
GoR_4,193,5,1,0,0,25.0,0,0.51,A32ICMGDXWPTA3,
GoR_4,193,5,2,0,0,19.0,0,0.15,A1C66QKNXGH895,
GoR_4,193,5,3,0,0,15.0,1,0.57,A3M9W3AHFXAZZ,
GoR_4,193,5,4,0,0,25.0,0,0.3,A1SSQ9OZ7RFT5D,
GoR_4,193,6,1,0,0,20.0,0,0.51,A32ICMGDXWPTA3,
GoR_4,193,6,2,0,0,15.0,1,0.15,A1C66QKNXGH895,
GoR_4,193,6,3,0,0,15.0,1,0.57,A3M9W3AHFXAZZ,
GoR_4,193,6,4,0,0,20.0,0,0.3,A1SSQ9OZ7RFT5D,
GoR_4,193,7,1,0,0,15.0,0,0.51,A32ICMGDXWPTA3,
GoR_4,193,7,2,0,0,15.0,0,0.15,A1C66QKNXGH895,
GoR_4,193,7,3,0,0,12.0,1,0.57,A3M9W3AHFXAZZ,
GoR_4,193,7,4,0,0,15.0,0,0.3,A1SSQ9OZ7RFT5D,
GoR_4,193,8,1,0,0,6.0,1,0.51,A32ICMGDXWPTA3,Tried to mentally calculate two-thirds of the average of the last round - 9.5.
GoR_4,193,8,2,0,0,10.0,0,0.15,A1C66QKNXGH895,"I began with guessing the highest number because I assumed the other players would be trying for a higher payout, Then I just followed closely with what others seemed to be doing. "
GoR_4,193,8,3,0,0,15.0,0,0.57,A3M9W3AHFXAZZ,Started to see a pattern which made me guess smaller numbers.
GoR_4,193,8,4,0,0,15.0,0,0.3,A1SSQ9OZ7RFT5D,"none, seems that everyone just picked random numbers"
GoR_4,199,1,1,0,0,21.0,1,0.42,AX2TT5OZ7UW17,
GoR_4,199,1,2,0,0,60.0,0,0.12,A2Y2OW2CR3WMRK,
GoR_4,199,1,3,0,0,50.0,0,0.55,A2L0DI8GCL54U8,
GoR_4,199,1,4,0,0,50.0,0,0.16,A2BHPYKUHMASE0,
GoR_4,199,2,1,0,0,21.0,1,0.42,AX2TT5OZ7UW17,
GoR_4,199,2,2,0,0,39.0,0,0.12,A2Y2OW2CR3WMRK,
GoR_4,199,2,3,0,0,34.0,0,0.55,A2L0DI8GCL54U8,
GoR_4,199,2,4,0,0,40.0,0,0.16,A2BHPYKUHMASE0,
GoR_4,199,3,1,0,0,21.0,0,0.42,AX2TT5OZ7UW17,
GoR_4,199,3,2,0,0,24.0,0,0.12,A2Y2OW2CR3WMRK,
GoR_4,199,3,3,0,0,13.0,1,0.55,A2L0DI8GCL54U8,
GoR_4,199,3,4,0,0,30.0,0,0.16,A2BHPYKUHMASE0,
GoR_4,199,4,1,0,0,42.0,0,0.42,AX2TT5OZ7UW17,
GoR_4,199,4,2,0,0,48.0,0,0.12,A2Y2OW2CR3WMRK,
GoR_4,199,4,3,0,0,21.0,1,0.55,A2L0DI8GCL54U8,
GoR_4,199,4,4,0,0,15.0,0,0.16,A2BHPYKUHMASE0,
GoR_4,199,5,1,0,0,21.0,0,0.42,AX2TT5OZ7UW17,
GoR_4,199,5,2,0,0,27.0,0,0.12,A2Y2OW2CR3WMRK,
GoR_4,199,5,3,0,0,13.0,1,0.55,A2L0DI8GCL54U8,
GoR_4,199,5,4,0,0,23.0,0,0.16,A2BHPYKUHMASE0,
GoR_4,199,6,1,0,0,21.0,0,0.42,AX2TT5OZ7UW17,
GoR_4,199,6,2,0,0,18.0,0,0.12,A2Y2OW2CR3WMRK,
GoR_4,199,6,3,0,0,21.0,0,0.55,A2L0DI8GCL54U8,
GoR_4,199,6,4,0,0,16.0,1,0.16,A2BHPYKUHMASE0,
GoR_4,199,7,1,0,0,21.0,0,0.42,AX2TT5OZ7UW17,
GoR_4,199,7,2,0,0,12.0,1,0.12,A2Y2OW2CR3WMRK,
GoR_4,199,7,3,0,0,15.0,0,0.55,A2L0DI8GCL54U8,
GoR_4,199,7,4,0,0,25.0,0,0.16,A2BHPYKUHMASE0,
GoR_4,199,8,1,0,0,12.0,0,0.42,AX2TT5OZ7UW17,Tried to take the average and guess the perceptions of other players.
GoR_4,199,8,2,0,0,14.0,0,0.12,A2Y2OW2CR3WMRK,trying to guess where the average would fall
GoR_4,199,8,3,0,0,8.0,1,0.55,A2L0DI8GCL54U8,Fibonacci numbers.
GoR_4,199,8,4,0,0,12.0,0,0.16,A2BHPYKUHMASE0,I honestly just went with my gut feeling on numbers. I didn't realize there was a specific way numbers were being chosen.
GoR_4,200,1,1,0,1,100.0,0,0.0,A3F7TD3W9043EO,
GoR_4,200,1,2,0,1,60.0,0,1.15,A2OSX8DGAIGNXG,
GoR_4,200,1,3,0,1,45.0,1,1.35,A2G0HRT8HS9HRZ,
GoR_4,200,1,4,0,1,50.0,0,0.83,A1BHW4QNL2D9EF,
GoR_4,200,2,1,0,1,100.0,0,0.0,A3F7TD3W9043EO,
GoR_4,200,2,2,0,1,45.0,0,1.15,A2OSX8DGAIGNXG,
GoR_4,200,2,3,0,1,67.0,0,1.35,A2G0HRT8HS9HRZ,
GoR_4,200,2,4,0,1,43.0,1,0.83,A1BHW4QNL2D9EF,
GoR_4,200,3,1,0,1,60.0,0,0.0,A3F7TD3W9043EO,
GoR_4,200,3,2,0,1,42.0,0,1.15,A2OSX8DGAIGNXG,
GoR_4,200,3,3,0,1,40.0,1,1.35,A2G0HRT8HS9HRZ,
GoR_4,200,3,4,0,1,40.0,1,0.83,A1BHW4QNL2D9EF,
GoR_4,200,4,1,0,1,100.0,0,0.0,A3F7TD3W9043EO,
GoR_4,200,4,2,0,1,35.0,1,1.15,A2OSX8DGAIGNXG,
GoR_4,200,4,3,0,1,35.0,1,1.35,A2G0HRT8HS9HRZ,
GoR_4,200,4,4,0,1,40.0,0,0.83,A1BHW4QNL2D9EF,
GoR_4,200,5,1,0,1,52.0,0,0.0,A3F7TD3W9043EO,
GoR_4,200,5,2,0,1,37.0,1,1.15,A2OSX8DGAIGNXG,
GoR_4,200,5,3,0,1,38.0,0,1.35,A2G0HRT8HS9HRZ,
GoR_4,200,5,4,0,1,38.0,0,0.83,A1BHW4QNL2D9EF,
GoR_4,200,6,1,0,1,52.0,0,0.0,A3F7TD3W9043EO,
GoR_4,200,6,2,0,1,24.0,1,1.15,A2OSX8DGAIGNXG,
GoR_4,200,6,3,0,1,25.0,0,1.35,A2G0HRT8HS9HRZ,
GoR_4,200,6,4,0,1,30.0,0,0.83,A1BHW4QNL2D9EF,
GoR_4,200,7,1,0,1,35.0,0,0.0,A3F7TD3W9043EO,
GoR_4,200,7,2,0,1,19.0,1,1.15,A2OSX8DGAIGNXG,
GoR_4,200,7,3,0,1,22.0,0,1.35,A2G0HRT8HS9HRZ,
GoR_4,200,7,4,0,1,20.0,0,0.83,A1BHW4QNL2D9EF,
GoR_4,200,8,1,0,1,100.0,0,0.0,A3F7TD3W9043EO,I tried to get everyone to get a bonus
GoR_4,200,8,2,0,1,14.0,0,1.15,A2OSX8DGAIGNXG,"I tried to guess close to the last score while anticipating that others would also guess close to the last score, so I should be slightly higher/lower than them."
GoR_4,200,8,3,0,1,15.0,1,1.35,A2G0HRT8HS9HRZ,I noticed that the average guess of each round went down at a steady pace. And I adjusted my guess to match.
GoR_4,200,8,4,0,1,10.0,0,0.83,A1BHW4QNL2D9EF,I tried to estimate how the other players were moving in their answers. It was a little tricky as one player didn't follow a pattern.
GoR_4,207,1,1,1,1,69.0,0,0.5,A2R9OK4M877ZCC,
GoR_4,207,1,2,1,1,15.0,1,1.5,A15TFO5B95QVQZ,
GoR_4,207,1,3,1,1,62.0,0,0.75,A3HHDPKL3O3O7Y,
GoR_4,207,1,4,1,1,65.0,0,1.25,A3HNEYFOIJWPH1,
GoR_4,207,2,1,1,1,33.0,0,0.5,A2R9OK4M877ZCC,
GoR_4,207,2,2,1,1,27.0,1,1.5,A15TFO5B95QVQZ,
GoR_4,207,2,3,1,1,38.0,0,0.75,A3HHDPKL3O3O7Y,
GoR_4,207,2,4,1,1,75.0,0,1.25,A3HNEYFOIJWPH1,
GoR_4,207,3,1,1,1,50.0,0,0.5,A2R9OK4M877ZCC,
GoR_4,207,3,2,1,1,53.0,0,1.5,A15TFO5B95QVQZ,
GoR_4,207,3,3,1,1,26.0,1,0.75,A3HHDPKL3O3O7Y,
GoR_4,207,3,4,1,1,35.0,0,1.25,A3HNEYFOIJWPH1,
GoR_4,207,4,1,1,1,4.0,0,0.5,A2R9OK4M877ZCC,
GoR_4,207,4,2,1,1,38.0,0,1.5,A15TFO5B95QVQZ,
GoR_4,207,4,3,1,1,27.0,1,0.75,A3HHDPKL3O3O7Y,
GoR_4,207,4,4,1,1,27.0,1,1.25,A3HNEYFOIJWPH1,
GoR_4,207,5,1,1,1,10.0,0,0.5,A2R9OK4M877ZCC,
GoR_4,207,5,2,1,1,15.0,1,1.5,A15TFO5B95QVQZ,
GoR_4,207,5,3,1,1,26.0,0,0.75,A3HHDPKL3O3O7Y,
GoR_4,207,5,4,1,1,25.0,0,1.25,A3HNEYFOIJWPH1,
GoR_4,207,6,1,1,1,19.0,1,0.5,A2R9OK4M877ZCC,
GoR_4,207,6,2,1,1,77.0,0,1.5,A15TFO5B95QVQZ,
GoR_4,207,6,3,1,1,18.0,0,0.75,A3HHDPKL3O3O7Y,
GoR_4,207,6,4,1,1,10.0,0,1.25,A3HNEYFOIJWPH1,
GoR_4,207,7,1,1,1,16.0,0,0.5,A2R9OK4M877ZCC,
GoR_4,207,7,2,1,1,17.0,0,1.5,A15TFO5B95QVQZ,
GoR_4,207,7,3,1,1,16.0,0,0.75,A3HHDPKL3O3O7Y,
GoR_4,207,7,4,1,1,15.0,1,1.25,A3HNEYFOIJWPH1,
GoR_4,207,8,1,1,1,55.0,0,0.5,A2R9OK4M877ZCC,Pick random numbers
GoR_4,207,8,2,1,1,12.0,0,1.5,A15TFO5B95QVQZ,"I tried to stay with lower numbers as that seemed to be the pattern,  but would occasionally try a higher number just in case the pattern switched. "
GoR_4,207,8,3,1,1,14.0,0,0.75,A3HHDPKL3O3O7Y,I tried to guess roughly around the value of the previous correct answer.
GoR_4,207,8,4,1,1,16.0,1,1.25,A3HNEYFOIJWPH1,Just tried to follow the pattern of numbers. There was a pattern for sure. Took a few rounds to figure it out. 
