participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.decision_order,player.decision_history,player.guess,player.confirm,player.guess_percent_diff,player.early_finish,player.wp_timer_start,player.sec_spent,player.sec_earned,player.payoff,group.id_in_subsession,subsession.round_number,subsession.pay_per_min,subsession.wait_before_leave,subsession.max_wait_time,subsession.bonus,subsession.views,subsession.selection_method,subsession.true_number_of_dots,subsession.image_path,subsession.worker_running,subsession.last_worker_activity,subsession.number_of_people_going_to_wait,subsession.last_prewait_check,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
446,uwuzgz06,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 02:28:28.910071+00:00,1,A2YQAE441JMA7V,3NGI5ARFTUOI6XPO0LBUM57GQ0I1P9,0.30,446,250,[445],185,1,0.25,,2018-08-15 02:29:06.096091+00:00,90,0.3,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
447,efuomxwh,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 02:29:35.737055+00:00,1,A3E2ES5KH0RKBZ,3DYGAII7PMR6N195L019N6FOYC9PQR,0.00,447,252,[448],130,0,,,2018-08-15 02:30:36.330373+00:00,106,0.35,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
448,uy7hu7r0,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 02:30:11.550813+00:00,1,A2CB7WDJ9V6VVN,3Z7VU45IPZ0CK1RUNU9WD39U0ZOZ1R,0.15,448,251,[446],127,1,0.141891891891892,,2018-08-15 02:30:31.352287+00:00,45,0.15,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
449,o3t7jiia,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 02:31:00.617590+00:00,1,A32F5JI04GX6T6,3QL2OFSM9712QFN903NMZCLCUI7NCO,0.00,449,0,,,0,,1,2018-08-15 02:31:08.393965+00:00,32,0.11,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
450,n3ofc5h8,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 02:32:04.035157+00:00,1,A3U6IA3JUSFZ2M,3KV0LJBBH340EZRS6ZYHBSVYPT0RMY,0.19,450,253,[447],122,1,0.175675675675676,,2018-08-15 02:32:31.093694+00:00,56,0.19,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
451,el4vlr1r,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 02:32:16.455354+00:00,1,AY6AVORZT6ILW,3TXWC2NHN09X8U8BWFUHWGUABWD9S6,0.00,451,0,,,0,,1,2018-08-15 02:32:50.974135+00:00,32,0.11,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
452,nsbikvoy,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 02:32:29.411249+00:00,1,A10AVMDRAU2NN5,3TMSXRD2X7J8Q6MPC7PPEZFCJXL1W4,0.00,452,0,,,0,,1,2018-08-15 02:32:46.480773+00:00,32,0.11,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
453,94suvmd0,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 02:33:08.962035+00:00,1,A3722NOMVUK89T,3VNXK88KKD1D0MPFQAZM73EHA079VB,1.10,453,254,[450],162,1,0.0945945945945946,,2018-08-15 02:33:22.633249+00:00,30,0.1,1.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
454,lxxu9pyb,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-15 02:34:26.112590+00:00,1,A12F0ZEB4IZXGO,3G2UL9A02EXO7DMLA5TUHF7CYHS766,0.00,454,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
455,0vtlvesr,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 02:35:54.243885+00:00,1,AL7L4BS9AW3TI,3R3YRB5GRGMRSQAKDQ3H7CNI2BFUAL,0.02,455,255,[453],165,1,0.114864864864865,,2018-08-15 02:36:41.726313+00:00,5,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
456,m75zkeg9,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 02:36:42.098518+00:00,1,A6VDYWBS1J8NO,382M9COHEIYUI3RWTV533VD9NQDUEG,0.02,456,256,[455],123,1,0.168918918918919,,2018-08-15 02:37:21.711350+00:00,5,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
457,7gajlntq,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 02:37:26.194522+00:00,1,A5PAJB5LGB3PC,3IHR8NYAM8KZYWM7N3UWK3EJ2KS4PP,0.02,457,257,[456],167,1,0.128378378378378,,2018-08-15 02:37:57.659779+00:00,5,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
458,zcwd2tz1,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 02:41:06.794924+00:00,1,A3K6R3WRN2HISD,3A7Y0R2P2P7UAN7JC1RHKIP5MGQXJW,0.02,458,258,[457],165,1,0.114864864864865,,2018-08-15 02:41:11.771781+00:00,5,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
459,p1txuj3o,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 02:41:31.929219+00:00,1,AWJ5RYXJCSGV0,3A4TN5196L1AGJ1YX5S9USOG86ZCH5,1.02,459,259,[458],157,1,0.0608108108108108,,2018-08-15 02:42:00.845240+00:00,5,0.02,1.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
460,d7mtb02y,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 02:42:59.967993+00:00,1,A2JI1AH1YMSBC4,3MAOD8E57RTQTDY4RZJ9DP6MV0VXN0,1.02,460,260,[459],160,1,0.0810810810810811,,2018-08-15 02:43:12.055828+00:00,6,0.02,1.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
461,32t639ul,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 02:43:25.815929+00:00,1,A2HT9ZNMIXPS91,3OWEPKL08AVWEYSD9MFBJQTYT7H7NG,0.02,461,261,[460],183,1,0.236486486486486,,2018-08-15 02:43:42.982432+00:00,5,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
462,1kmfvw0l,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 02:45:24.815336+00:00,1,A1QZFHO2YRHATF,378XPAWRUDWMJZFKJ9E3O9Z78GTAIU,0.02,462,262,[461],125,1,0.155405405405405,,2018-08-15 02:45:57.217549+00:00,5,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
463,spdsg22r,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 02:47:08.261486+00:00,1,A2R0Y8A3SSZ30S,3YDGXNSEO0DES4NQ1MSLYHJTDAS849,0.02,463,263,[462],130,1,0.121621621621622,,2018-08-15 02:47:27.211097+00:00,5,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
464,dj6jeiaa,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 02:49:43.735012+00:00,1,A2S1URE9GXPOY8,34QN5IT0T0AXTG5PIL5JMETGWYC08L,0.02,464,264,[463],120120,1,810.621621621622,,2018-08-15 02:50:02.738664+00:00,6,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
465,mapxfkye,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 02:49:44.895164+00:00,1,A1TUZW84PEG3SX,30BUDKLTXEEDXO1HSUXVVJLTO9L5EA,0.00,465,264,[464],,0,,,2018-08-15 02:51:32.075279+00:00,12,0.04,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
466,4zg7ankx,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 02:52:33.295394+00:00,1,AB2FIHXK5NFV7,3VE8AYVF8NGOQKKFL3O4PLGK201F84,0.05,466,264,[464],,1,,,2018-08-15 02:52:47.412938+00:00,13,0.05,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
467,msnitayj,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 02:55:30.778227+00:00,1,A2J7XOAS72YN0,3OUYGIZWR8HIZ846427U80O6L8C0P5,0.12,467,266,[468],110,1,0.256756756756757,,2018-08-15 02:55:59.894458+00:00,36,0.12,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
468,ccl3npgk,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 02:55:31.562690+00:00,1,A300X119N5FZVX,3NGMS9VZTM1X5ZU2THUAZDX6P4EFFL,0.02,468,265,[464],785,1,4.30405405405405,,2018-08-15 02:55:53.825927+00:00,6,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
469,wir9c2gt,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 02:57:48.144256+00:00,1,A3TP4A1Z87327Y,34HJIJKLP6FC3GJ39F3VQV31O8SV40,0.02,469,267,[467],80,1,0.459459459459459,,2018-08-15 02:58:03.719195+00:00,5,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
470,7icup5be,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 02:58:01.023479+00:00,1,A2AXM0P5F44DH2,32SVAV9L3GS7TWX1Y67GK3XIPYW3AN,0.08,470,268,[469],290,1,0.959459459459459,,2018-08-15 02:58:19.440281+00:00,24,0.08,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
471,70quxcsu,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 02:58:19.443811+00:00,1,A1ZV49J2607A0U,33L7PJKHCHHY9P2GGNTT6PVLT998T5,0.00,471,0,,,0,,1,2018-08-15 02:58:57.522253+00:00,40,0.13,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
472,hdox3wkp,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 02:59:35.729804+00:00,1,A3811G3GMG1WU9,3Z4XG4ZF49A5Q6B0LXUQVSGR65X8XO,0.02,472,269,[470],121,1,0.182432432432432,,2018-08-15 03:00:39.479431+00:00,4,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
473,lttv619y,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 03:00:50.809915+00:00,1,A3NGERRLPQMDNI,37UQDCYH6YE9M31MBD12T7NBFAIV7K,0.08,473,270,[472],125,1,0.155405405405405,,2018-08-15 03:01:09.709937+00:00,23,0.08,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
474,ciicswqc,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 03:01:53.277497+00:00,1,A11BACV6DY5S8M,3GA6AFUKOP7M3J5F4CH81PKM2TM3HY,0.02,474,271,[473],61,1,0.587837837837838,,2018-08-15 03:02:03.444910+00:00,5,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
475,ahjcydxa,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 03:02:09.914915+00:00,1,ASVP3M0AQ1HG4,3NC5L260MP5RBC7VSKD0M76KH55FO7,0.07,475,272,[474],215,1,0.452702702702703,,2018-08-15 03:02:20.558959+00:00,21,0.07,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
476,331gxcjb,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 03:02:34.597555+00:00,1,A2B01MEFSL5R97,3FFJ6VRIL27QIMH2R7HAZ3NUZUHI0B,0.02,476,273,[475],168,1,0.135135135135135,,2018-08-15 03:03:06.610702+00:00,5,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
477,6vk11ai7,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 03:04:27.183873+00:00,1,A1BZNPQ0H7ZSER,3WI0P0II62BXA5LFT6ZES284GF9DR3,0.02,477,274,[476],168,1,0.135135135135135,,2018-08-15 03:04:35.126735+00:00,5,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
478,mv6o0zs2,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 03:06:28.258336+00:00,1,ASXFMHGSF0GU6,3TDXMTX3CCDLWX3HTWXR84XLCX3I6C,0.03,478,275,[477],220,1,0.486486486486487,,2018-08-15 03:07:14.351691+00:00,8,0.03,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
479,6mlgp3nd,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 03:09:18.581099+00:00,1,AZAPOAN6T6QFW,3DHE4R9OCXUJI5ELG6LLXF3THF9G21,0.02,479,276,[478],300,1,1.02702702702703,,2018-08-15 03:09:37.721626+00:00,5,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
480,h2ujl05x,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 03:09:52.492514+00:00,1,A3LIV109259OU2,3G2UL9A02EXO7DMLA5TUHF7CYHS675,0.15,480,278,[481],240,1,0.621621621621622,,2018-08-15 03:11:13.678523+00:00,46,0.15,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
481,xiuyq2kp,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 03:11:05.709632+00:00,1,AAA9J279EF3M1,3LQ8PUHQFMB1TMNYPFOV5VMBLBJIHD,0.03,481,277,[479],255,1,0.722972972972973,,2018-08-15 03:11:12.820664+00:00,9,0.03,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
482,wa7gwzvs,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 03:12:51.216087+00:00,1,A17Z3TM0WFHVRE,369J354OFET706XM38XONSK5XKBG6I,0.02,482,279,[480],180,1,0.216216216216216,,2018-08-15 03:13:18.169602+00:00,5,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
483,hbqcdxlm,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 03:13:56.789073+00:00,1,A1CE2XPYCDRHVZ,3RANCT1ZVG0WB0FCJ43D2N7OKT1BUY,0.03,483,280,[482],165,1,0.114864864864865,,2018-08-15 03:14:15.672643+00:00,9,0.03,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
484,awtg63of,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 03:17:42.359488+00:00,1,A3GSIZ2GX4L1Z3,3U0SRXB7CEO6WHCSI0DHO7KYUJBNRV,0.11,484,282,[485],100,1,0.324324324324324,,2018-08-15 03:18:42.146562+00:00,31,0.11,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
485,uzh0napu,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 03:18:23.312404+00:00,1,A3DEG7PE4RFCWB,3L2IS5HSFB1YC949MU8MTI7I1IFNUZ,0.04,485,281,[483],170,1,0.148648648648649,,2018-08-15 03:18:37.490505+00:00,11,0.04,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
486,nc0lig6o,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 03:19:31.729245+00:00,1,A317RA15E0SZ4P,3DR23U6WE6XFIQC7TQFTYZR74C7TEP,1.02,486,283,[484],155,1,0.0472972972972973,,2018-08-15 03:20:31.582063+00:00,5,0.02,1.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
487,ue7dljjz,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 03:21:00.984391+00:00,1,A3NZAEOHAO5LT6,3137ONMDKHOBDLQ19QGMZGCIEIZEG1,0.02,487,284,[486],325,1,1.19594594594595,,2018-08-15 03:21:17.192484+00:00,6,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
488,q7tgpjmn,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 03:21:29.430923+00:00,1,A2ODH6HV36EP88,3R6P78PK7LUD248YZL5HY2CJHSMTG6,0.02,488,285,[487],225,1,0.52027027027027,,2018-08-15 03:21:53.894683+00:00,5,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
489,oafhsw17,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 03:21:46.679270+00:00,1,A25HVD3UIHVIBP,3EA3QWIZ4JERYVETP95KJEPZW5ETIY,0.14,489,286,[488],96,1,0.351351351351351,,2018-08-15 03:22:08.378270+00:00,41,0.14,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
490,jmjet6ct,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 03:22:18.292240+00:00,1,A204OBXRP42Q28,3QBD8R3Z222HDWA683HHV39TSFWO4S,0.12,490,287,[489],130,1,0.121621621621622,,2018-08-15 03:22:38.410338+00:00,36,0.12,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
