participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.company_history,player.drawn_items_history,player.decision_history,player.results_calculated,player.drawn_item,player.rand_val,player.choice_of_steps,player.choice_of_trade,player.choice_of_number_of_shares,player.price_at_start_of_round,player.price_at_end_of_round,player.price_change,player.payoff,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
23,i0bsf6ef,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:19.983968+00:00,1,,,6652.85,6,"[[false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true]]","[true, false, true, false, false, true]","[true, false, false, false, false, false]",1,1,,3,1,50,92.06369548,89.11949849,-2.944196981,-147.21,-147.21,1,13,1kmdkvep,,,,,,0
1,n7v08ev1,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.166877+00:00,1,,,4458.88,22,"[[true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, false], [true, false, false]]","[false, true, false, true, false, true]","[true, true, true, false, true, true]",1,0,,10,1,20,234.9690503,241.6233738,6.654323505,133.09,133.09,1,14,1kmdkvep,,,,,,0
2,03h6p7k2,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.282588+00:00,1,,,5261.8,23,"[[true, true, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false]]","[true, false, true, true, true, true]","[true, true, true, true, true, true]",1,1,,6,1,90,134.2923999,140.5302818,6.237881974,561.41,561.41,1,14,1kmdkvep,,,,,,0
3,s74rgywl,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.252454+00:00,1,,,11688.51,18,"[[false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true]]","[false, false, true, true, true, true]","[true, true, true, true, true, true]",1,0,,5,1,114,141.2409578,147.7606404,6.519682611,743.24,743.24,1,14,1kmdkvep,,,,,,0
4,psxiv44l,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.333471+00:00,1,,,7693.13,3,"[[false, false, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false]]","[false, false, true, false, true, false]","[true, true, false, true, true, true]",1,0,,6,1,105,130.8605719,134.4867184,3.626146448,380.75,380.75,1,14,1kmdkvep,,,,,,0
5,liz3as6s,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.367539+00:00,1,,,5359.82,20,"[[true, true, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false], [true, true, true]]","[true, false, true, false, false, true]","[true, true, true, true, false, false]",1,1,,4,1,150,85.70759301,86.47467597,0.767082957,115.06,115.06,1,14,1kmdkvep,,,,,,0
6,o1h7oliv,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.421197+00:00,1,,,7220.66,16,"[[true, false, true], [true, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true]]","[true, false, true, false, false, false]","[true, true, true, true, true, true]",1,1,,3,1,82,162.9991684,170.8003086,7.801140199,639.69,639.69,1,14,1kmdkvep,,,,,,0
7,pgf2ji7r,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.504222+00:00,1,,,8437.37,2,"[[false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false], [true, true, false]]","[false, true, true, false, false, true]","[false, false, true, true, false, false]",1,0,,2,0,186,74.80352394,73.30296525,-1.50055869,279.1,279.1,1,14,1kmdkvep,,,,,,0
8,kdnrkjag,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.565427+00:00,1,,,10020.91,4,"[[true, true, false], [true, true, false], [true, true, true], [true, true, true], [true, true, true], [true, true, true]]","[true, true, true, true, true, true]","[true, true, true, true, true, true]",1,1,,3,1,131,109.5722612,115.0234812,5.451219993,714.11,714.11,1,14,1kmdkvep,,,,,,0
9,kmb6x265,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.575057+00:00,1,,,9818.8,14,"[[false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false]]","[false, false, false, true, false, false]","[false, false, false, false, false, false]",1,0,,6,0,183,83.82936357,79.81896682,-4.010396753,733.9,733.9,1,14,1kmdkvep,,,,,,0
10,3e5jndoo,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.642931+00:00,1,,,6548.22,8,"[[false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true]]","[true, true, true, true, false, false]","[false, false, true, false, true, false]",1,1,,2,0,35,135.0881131,132.5741233,-2.513989784,87.99,87.99,1,14,1kmdkvep,,,,,,0
11,24kwwpa2,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.743894+00:00,1,,,6996.93,7,"[[false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false]]","[false, false, false, false, false, false]","[false, false, false, false, false, false]",1,0,,5,0,179,75.92618596,73.01137968,-2.914806279,521.75,521.75,1,14,1kmdkvep,,,,,,0
12,hpw3ngxf,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.717830+00:00,1,,,6379.86,5,"[[true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true]]","[true, true, true, true, true, true]","[true, true, true, true, true, true]",1,1,,3,1,103,122.598261,128.3162439,5.717982892,588.95,588.95,1,14,1kmdkvep,,,,,,0
13,q0taiwwg,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.912203+00:00,1,,,8695.58,10,"[[true, true, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false]]","[true, false, false, true, true, true]","[true, true, true, false, true, true]",1,1,,5,1,139,99.6775383,102.6878,3.010261657,418.43,418.43,1,14,1kmdkvep,,,,,,0
14,e2nca5u8,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.146234+00:00,1,,,6020.58,15,"[[true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false]]","[false, false, false, true, false, false]","[false, false, false, false, false, false]",1,0,,4,0,133,94.75358523,90.48683129,-4.266753943,567.48,567.48,1,14,1kmdkvep,,,,,,0
15,csalb3iq,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.011393+00:00,1,,,5686.23,17,"[[true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true]]","[true, true, false, true, true, false]","[true, true, true, false, true, true]",1,1,,6,1,50,51.89528917,53.65090681,1.755617633,87.78,87.78,1,14,1kmdkvep,,,,,,0
16,i13yipgv,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.088181+00:00,1,,,7801.87,13,"[[false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false]]","[false, false, false, false, false, false]","[true, false, true, true, true, false]",1,0,,8,1,172,83.29585404,85.02507597,1.72922193,297.43,297.43,1,14,1kmdkvep,,,,,,0
17,1thfefg4,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.345903+00:00,1,,,5316.05,19,"[[true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true]]","[true, false, true, true, true, false]","[true, true, false, true, true, true]",1,1,,7,1,152,77.95423404,79.85086055,1.896626514,288.29,288.29,1,14,1kmdkvep,,,,,,0
18,qxbv12yy,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.308701+00:00,1,,,3227.03,6,"[[false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true], [true, false, true]]","[false, false, true, false, false, false]","[false, false, false, false, false, false]",1,0,,3,0,100,89.11949849,84.8898871,-4.229611399,422.96,422.96,1,14,1kmdkvep,,,,,,0
19,clpwqai9,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.576332+00:00,1,,,7152.23,21,"[[true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true]]","[true, true, true, true, true, true]","[true, true, true, true, true, true]",1,1,,7,1,107,131.6568218,138.019796,6.362974199,680.84,680.84,1,14,1kmdkvep,,,,,,0
20,0evsw7pn,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.338968+00:00,1,,,8026.68,1,"[[true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false]]","[true, true, true, false, true, true]","[false, false, true, true, false, true]",1,1,,3,0,143,106.7753489,106.9045471,0.129198172,-18.48,-18.48,1,14,1kmdkvep,,,,,,0
21,ib1s3w5l,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.448985+00:00,1,,,3087.51,12,"[[true, true, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false]]","[false, true, true, true, true, true]","[false, false, true, true, true, true]",1,0,,3,0,70,86.52492637,87.99844586,1.473519496,-103.15,-103.15,1,14,1kmdkvep,,,,,,0
22,pu8iu4ks,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.870101+00:00,1,,,5837.84,11,"[[true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true]]","[false, true, true, true, true, false]","[false, false, false, true, false, true]",1,0,,2,0,124,104.7197873,103.0484595,-1.671327805,207.24,207.24,1,14,1kmdkvep,,,,,,0
23,i0bsf6ef,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:19.983968+00:00,1,,,6652.85,9,"[[true, true, false], [true, true, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false]]","[true, false, false, false, true, false]","[false, false, false, false, false, false]",1,1,,4,0,150,81.08046206,77.18454586,-3.895916202,584.39,584.39,1,14,1kmdkvep,,,,,,0
1,n7v08ev1,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.166877+00:00,1,,,4458.88,12,"[[true, true, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false]]","[true, false, true, true, true, true]","[true, true, false, true, true, true]",1,1,,3,1,120,87.99844586,90.70703803,2.708592164,325.03,325.03,1,15,1kmdkvep,,,,,,0
2,03h6p7k2,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.282588+00:00,1,,,5261.8,6,"[[true, false, true], [true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false]]","[true, false, false, false, true, false]","[false, true, false, false, false, false]",1,1,,3,0,130,84.8898871,81.92383444,-2.966052655,385.59,385.59,1,15,1kmdkvep,,,,,,0
3,s74rgywl,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.252454+00:00,1,,,11688.51,3,"[[false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false]]","[false, false, true, false, true, true]","[true, true, true, true, false, true]",1,0,,6,1,125,134.4867184,138.895193,4.408474628,551.06,551.06,1,15,1kmdkvep,,,,,,0
4,psxiv44l,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.333471+00:00,1,,,7693.13,17,"[[true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true]]","[false, true, true, false, true, false]","[true, true, true, true, false, true]",1,0,,6,1,264,53.65090681,55.71271115,2.061804349,544.32,544.32,1,15,1kmdkvep,,,,,,0
5,liz3as6s,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.367539+00:00,1,,,5359.82,19,"[[true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true]]","[false, true, true, true, true, false]","[true, true, true, true, true, true]",1,0,,7,1,85,79.85086055,83.39144771,3.540587157,300.95,300.95,1,15,1kmdkvep,,,,,,0
6,o1h7oliv,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.421197+00:00,1,,,7220.66,10,"[[true, true, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false]]","[false, true, true, false, true, true]","[true, true, true, true, true, true]",1,0,,5,1,136,102.6878,107.2286545,4.540854514,617.56,617.56,1,15,1kmdkvep,,,,,,0
7,pgf2ji7r,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.504222+00:00,1,,,8437.37,2,"[[true, true, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false]]","[true, false, true, false, true, true]","[false, true, false, false, false, false]",1,1,,2,0,194,73.30296525,70.83851956,-2.464445692,478.1,478.1,1,15,1kmdkvep,,,,,,0
8,kdnrkjag,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.565427+00:00,1,,,10020.91,21,"[[true, true, true], [true, true, true], [true, true, true], [true, true, true], [false, true, true], [false, true, true]]","[true, true, true, true, true, true]","[true, true, true, true, true, true]",1,1,,7,1,109,138.019796,144.9332076,6.913411583,753.56,753.56,1,15,1kmdkvep,,,,,,0
9,kmb6x265,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.575057+00:00,1,,,9818.8,13,"[[false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true]]","[true, true, true, true, true, true]","[true, true, true, true, true, true]",1,1,,8,1,189,85.02507597,89.25252275,4.227446777,798.99,798.99,1,15,1kmdkvep,,,,,,0
10,3e5jndoo,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.642931+00:00,1,,,6548.22,9,"[[true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, true, false]]","[false, false, true, false, true, true]","[false, false, false, false, false, true]",1,0,,4,0,170,77.18454586,74.23300883,-2.951537034,501.76,501.76,1,15,1kmdkvep,,,,,,0
11,24kwwpa2,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.743894+00:00,1,,,6996.93,22,"[[true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false]]","[false, false, false, false, false, true]","[true, true, true, false, true, false]",1,0,,10,1,58,241.6233738,245.5255913,3.902217487,226.33,226.33,1,15,1kmdkvep,,,,,,0
12,hpw3ngxf,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.717830+00:00,1,,,6379.86,18,"[[false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true], [true, false, true]]","[true, false, false, false, true, false]","[true, true, true, true, false, true]",1,1,,5,1,89,147.7606404,151.7723418,4.011701387,357.04,357.04,1,15,1kmdkvep,,,,,,0
13,q0taiwwg,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.912203+00:00,1,,,8695.58,15,"[[true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false]]","[false, true, false, true, true, true]","[false, false, false, false, false, true]",1,0,,4,0,158,90.48683129,87.57134558,-2.915485704,460.65,460.65,1,15,1kmdkvep,,,,,,0
14,e2nca5u8,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.146234+00:00,1,,,6020.58,1,"[[true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, true], [true, false, true]]","[true, false, true, true, true, true]","[true, true, true, true, true, true]",1,1,,3,1,123,106.9045471,111.2074551,4.302908022,529.26,529.26,1,15,1kmdkvep,,,,,,0
15,csalb3iq,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.011393+00:00,1,,,5686.23,7,"[[false, false, false], [false, false, false], [false, false, false], [false, false, true], [false, false, true], [false, false, true]]","[false, false, false, false, false, true]","[false, false, false, false, false, false]",1,0,,5,0,172,73.01137968,69.24472261,-3.766657078,647.87,647.87,1,15,1kmdkvep,,,,,,0
16,i13yipgv,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.088181+00:00,1,,,7801.87,4,"[[true, true, true], [true, true, true], [true, true, true], [true, true, true], [false, true, true], [false, true, true]]","[true, true, true, true, false, true]","[true, true, true, true, true, true]",1,1,,3,1,127,115.0234812,119.9591387,4.935657577,626.83,626.83,1,15,1kmdkvep,,,,,,0
17,1thfefg4,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.345903+00:00,1,,,5316.05,20,"[[true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true]]","[true, true, true, true, true, true]","[true, true, true, true, true, true]",1,1,,4,1,100,86.47467597,90.64967332,4.174997356,417.5,417.5,1,15,1kmdkvep,,,,,,0
18,qxbv12yy,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.308701+00:00,1,,,3227.03,11,"[[true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true]]","[false, true, true, true, true, true]","[false, false, true, true, true, true]",1,0,,2,0,90,103.0484595,104.1067672,1.058307679,-95.25,-95.25,1,15,1kmdkvep,,,,,,0
