participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.guess,player.is_winner,player.strategy_guess,player.timeout,player.payoff,group.id_in_subsession,group.two_thirds_avg,group.best_guess,group.num_winners,group.high,group.split,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
56,p4ogytp4,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:30.396316+00:00,1,A3749HUHYLI50L,3L4PIM1GQUZ08GG6P2MS5NI4LSNYR3,0,1,,0,,1,0,6,,,,1,1,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
57,g1l3yacd,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:34.388705+00:00,1,A1VE6XGZ47GGS,3M23Y66PO3QAQB6DY8R5C6378KE6S0,1,2,19,0,,0,0,10,15.67,15,1,1,1,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
58,v05jd14v,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:34.713069+00:00,1,A7A7LRL9J5SD6,37QW5D2ZRH5XUPP1RNO3WKZYEF48SO,0.5,7,42,0,,0,0,8,30.75,33,1,1,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
59,3u6dzc8b,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:34.795970+00:00,1,A1S7WGRS6BVBGW,3NG53N1RLW20HX99Z6K91FUNRVX8P8,0.33,5,10,0,,0,0,7,15.75,19,1,1,1,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
60,i2z4kg2l,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:39.018113+00:00,1,A17PAQSQ74L915,320DUZ38G85JO1CTNRRDWWP96F4GJW,2,4,19,1,,0,1,7,15.75,19,1,1,1,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
61,j10mdzru,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-02-12 13:35:39.622364+00:00,1,A11T7A917PMNSX,3E337GFOLARF7R3E2PJ5P36QFZ9GN0,0,61,,0,,0,0,1,,,,0,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
62,if2g4c0k,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:41.233840+00:00,1,A3H6KECCE83132,3JWH6J9I9TWJGAV3M3RROSFTZMHBNE,0,3,27,0,,0,0,7,15.75,19,1,1,1,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
63,wdgyvmxn,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:44.293785+00:00,1,A265YVS68WFFPQ,39RP059MEICDYSA3A2CRBDQTUW7BME,0,6,36,0,,0,0,8,30.75,33,1,1,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
64,vfjkli1i,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:45.530362+00:00,1,A2V98P6N59LY9M,3MAOD8E57RTQTDY4RZJ9DP6LIP5NXZ,0.77,5,35,0,,0,0,8,30.75,33,1,1,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
65,o55l76ya,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:50.810378+00:00,1,A2JEBYJXNIHUFS,30ZX6P7VF9ET974MOC6OUSV8WWZJ2G,0.13,6,70,0,,0,0,9,28.33,31,1,0,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
66,jdd3xk2l,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:51.814445+00:00,1,AGYTEQOC76BHW,3FTOP5WARG7MDX189P2AB42TZYFJ0W,1.33,2,29,0,,0,0,7,15.75,19,1,1,1,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
67,jleyn8fe,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:52.234301+00:00,1,A3EVXSWHYA1PTT,3DYGAII7PMR6N195L019N6FNL1JQP1,0.23,5,23,0,,0,0,9,28.33,31,1,0,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
68,5apcn54d,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:53.352550+00:00,1,A3H0EROXA6CMCC,3MD9PLUKKJXFY8YJSH7UAAMWQP3NZW,1.5,1,39,0,,0,0,7,15.75,19,1,1,1,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
69,ssf4j6ni,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-02-12 13:35:54.212726+00:00,1,A2C1A6AHLP9ARN,3GU1KF0O4JKJJV7G2I4JSHKOZ1IBPA,0,69,,0,,0,0,1,,,,0,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
70,9zel4ymu,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:54.647275+00:00,1,A1P0U36AARQLXK,3FIUS151DWL9XZMSFL6AZJXTENNGGS,0,4,91,0,,0,0,9,28.33,31,1,0,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
71,x3u5xptn,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:59.185183+00:00,1,A12LI6GAHU6S2H,3D8YOU6S9F3Q5OYHNDM5R7LVTHZ6UG,0.65,4,70,0,,0,0,8,30.75,33,1,1,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
72,g3h9bgbz,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:35:59.297669+00:00,1,A3CWEN6Y21V7TL,37W3JXSD67R5GCXSOWWYSMQLD72YW6,0.35,3,32,0,,0,0,9,28.33,31,1,0,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
73,9gq9xgx3,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:36:01.078959+00:00,1,A1OKNQ2JEXW34Q,3EFVCAY5L4S4VM6B4TFP4J8BIWR8J8,0.26,3,36,0,,0,0,8,30.75,33,1,1,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
74,3byonhao,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:36:01.821687+00:00,1,AIQCUDXWP97NP,3PJ71Z61R5LXEA9HJWFX0F708L991U,0,2,90,0,,0,0,8,30.75,33,1,1,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
75,jp6ovukv,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:36:07.252067+00:00,1,A2SC7SYQ22RJBR,30BUDKLTXEEDXO1HSUXVVJLSBYUE5R,1.43,1,27,0,,0,0,8,30.75,33,1,1,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
76,407j3zso,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-02-12 13:36:11.599924+00:00,1,A13A4C2JL96V7T,3JCG6DTRV49RNDAKLDGYNB5XQX5QQS,0,76,,0,,0,0,1,,,,0,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
77,6e0sd2fb,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:36:12.095040+00:00,1,A2QN0EGBRGJU1M,3VSOLARPKCSTODNW60TGO8MX65N93M,0,2,15,0,,0,0,9,28.33,31,1,0,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
78,prc1eas4,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:36:20.451878+00:00,1,A73CNVUAKO1AY,3DIP6YHAPDBWK6KJQS4Y73VJDOVE8T,0.5,4,25,0,,0,0,10,15.67,15,1,1,1,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
79,o0snd2vr,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:36:23.082561+00:00,1,A2CB5677XPH3HW,3HUTX6F6VV67AIVJ4PYT2OCUVQ9O24,0.45,5,20,0,,0,0,12,23.5,25,2,1,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
80,xq00kjt8,,0,72,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:36:27.333672+00:00,1,A1IZH46P2BIQCI,3MRNMEIQW6PM77Q2OM2I6QZ4XCTLDT,0,8,,0,,1,0,14,,,,1,1,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
81,asxbjyxi,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:36:27.543774+00:00,1,A1NRZ7O1TEJB1V,31JLPPHS2VDWV0R28PCYLYHM149O3F,0,1,65,0,,0,0,9,28.33,31,1,0,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
82,qe1wxcjn,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:36:35.503512+00:00,1,A24BRTWG07T53Z,3QBD8R3Z222HDWA683HHV39SF45O40,0,7,,0,,1,0,11,,,,1,1,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
83,enfjuu9l,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:36:43.444443+00:00,1,A3BMEBBDIHI6DU,3X1FV8S5JYASFWCN4G5WZK0312BGVH,1,7,15,1,,0,1,10,15.67,15,1,1,1,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
84,u4l3x4of,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:36:44.559728+00:00,1,AS7IGPU2RHT6I,3RANCT1ZVG0WB0FCJ43D2N7N7IABU6,0,6,35,0,,0,0,12,23.5,25,2,1,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
85,dndre0gl,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:36:47.563758+00:00,1,A2CX92GOFJSA1Q,3DL65MZB8EYYW9AW74K39PR23FGECZ,2.5,1,25,0,,0,0,10,15.67,15,1,1,1,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
86,xmbmaaty,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:36:50.685700+00:00,1,AIKESJEH38RQP,326O153BMJH811GA70FETV9KOFSEDZ,0.5,5,26,0,,0,0,10,15.67,15,1,1,1,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
87,dsksuy09,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:36:55.422969+00:00,1,A29AX5O8KL48F8,30MVJZJNHNW49RPL9LL34F3M229J98,1.5,3,22,0,,0,0,10,15.67,15,1,1,1,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
88,pphwkwhd,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:37:00.172599+00:00,1,A2A1D52ZPSW6L9,3PPTZCWALR3015BB89ZBE4H1V0QQZM,0,6,26,0,,0,0,10,15.67,15,1,1,1,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
89,6w253ssc,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:37:13.119672+00:00,1,A29CCD6DOOQCGB,3WLEIWSYHP0XI19W0C33IFFTJ4VH29,0.48,4,25,1,,0,0.25,12,23.5,25,2,1,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
90,odx0susi,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:37:14.967628+00:00,1,AQ5KOKZQSZU0B,3AMYWKA6YC5VSJEKRRAWS1T6BVBO6L,0,7,,0,,1,0,14,,,,1,1,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
91,ybhhlcpy,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:37:21.422438+00:00,1,AXP28DUITGDJ8,3Z4GS9HPNWT7BD0QTFYMNT77GHL77D,0.17,7,45,0,,0,0,12,23.5,25,2,1,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
92,80evwzz5,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:37:23.124078+00:00,1,A1AULL8HT23K1H,3NS0A6KXC5R9OGHX5DUZKQDZPDHGZH,0.6,2,70,0,,0,0,12,23.5,25,2,1,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
93,91hcf8j0,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:37:25.158480+00:00,1,A1SFQXFNQREMP2,3EICBYG645F67PWOL5VU654U8NCJCP,0.19,3,50,0,,0,0,12,23.5,25,2,1,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
94,on5yfjh5,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-02-12 13:37:25.840001+00:00,1,A1UVDNSYWD7L0T,3A0EX8ZRN97DS9ZHT50258D036LBY4,0,94,,0,,0,0,1,,,,0,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
95,lcxa2omi,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:37:31.687774+00:00,1,ALF9AAZGQP4K5,3EA3QWIZ4JERYVETP95KJEPYJUNITV,0.65,8,22,1,,0,0.22,12,23.5,25,2,1,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
96,wkn4rsdg,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:37:31.899621+00:00,1,A205N2LYF7T1LM,352YTHGROWW7LFOJ4QMRBUCR3IRH45,0.24,1,15,0,,0,0,12,23.5,25,2,1,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
97,7r08hiay,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:37:37.521332+00:00,1,A2L73JKDFWI0KJ,3EA3QWIZ4JERYVETP95KJEPYJUNTI6,0,1,,0,,1,0,11,,,,1,1,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
98,tawx36z1,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:37:40.345765+00:00,1,A3IEYHAVI63EV2,3EO896NRAXENT6YZ7RQKVF4YW9CTJI,0,5,,0,,1,0,13,,,,0,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
99,4blozpiw,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:37:42.531434+00:00,1,A34N69O6CMW2S1,3PMBY0YE28MH1DJFZT4HHBQRCI09CK,0,3,,0,,1,0,11,,,,1,1,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
100,2mr39sm4,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:37:44.043294+00:00,1,A2JWAD9JQNA5ON,379J5II41PZRZD42KHD2C8HPXOUELF,0,4,,0,,1,0,11,,,,1,1,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
101,iqbeo0vp,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:37:49.160086+00:00,1,A3BDZE70AYAN8Q,3E7TUJ2EGD5R65PTZPZS1H89XIC9DK,0,6,,0,,1,0,11,,,,1,1,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
102,gs8xrp4l,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-02-12 13:38:02.943980+00:00,1,A3DZ46U9XRLVBI,333U7HK6IAYGCH22L1Q5QBMCTNOJDP,0,102,,0,,0,0,1,,,,0,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
103,h6nher00,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:38:02.490946+00:00,1,ATMTD87KD6UBG,3OLQQLKKNT8L4NG2HW1PWT4XTZPEJD,0,3,,0,,1,0,13,,,,0,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
104,tg3s5v7q,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:38:03.640750+00:00,1,A30HKVSMNUPY2M,3SNLUL3WO568O91OAHS7GQ3SJCOLU3,0,3,,0,,1,0,14,,,,1,1,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
105,2dxo9s4v,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:38:07.428087+00:00,1,AIG8MW1EU9XDT,3NOKK93PR2RDT7UA3VQYZDR5ORTEES,0,5,,0,,1,0,11,,,,1,1,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
106,0vme7jkv,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:38:08.935612+00:00,1,A9FCR1QRZAM3U,3QRYMNZ7FZ0JCWPKMPICOMLF5THTNM,0,6,,0,,1,0,14,,,,1,1,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
107,et9cd5tq,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-02-12 13:38:10.484879+00:00,1,AV8O84CPC5TNI,3P4RDNWND6PXKSIODFRGH82PLSWJIR,0,107,,0,,0,0,1,,,,0,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
108,egp6zbww,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:38:11.675317+00:00,1,AMKR0AUUN7VR2,3HL8HNGX46KO4P3PQVUIPHBU9VS9FV,0,8,,0,,1,0,11,,,,1,1,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
109,apuutojm,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:38:12.591548+00:00,1,A2YME23ACS5KLG,32VNZTT0A8NKA92M0VYLPYEXQRPR4C,0,8,,0,,1,0,13,,,,0,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
110,a1w3lkni,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:38:14.173519+00:00,1,A2CQLJ3OT0MIHB,35GMH2SV3F0Z5Y7ZX9TU4PLJSTZEOW,0,7,,0,,1,0,13,,,,0,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
111,91h0owxe,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:38:14.327903+00:00,1,A2LCP0T4E23JQS,3M68NM076IQYPW60JJR0MWYBMIVR6X,0,2,,0,,1,0,11,,,,1,1,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
112,wau9zfog,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:38:14.405664+00:00,1,A3GMFO5QHQ69PA,38F5OAUN5OV442626OKYE6W1UKHH7P,1,8,22,0,,0,0,15,31.58,32,2,1,1,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
113,i9v1tgz9,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:38:18.701320+00:00,1,A3BZS2X96LHJRN,3NPI0JQDAPOJFH1X24V4SBQA58ITPI,0,2,,0,,1,0,14,,,,1,1,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
114,eb3wwv2d,,0,72,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:38:19.891784+00:00,1,A31F5MTIOUU0OM,3HRMW88U179CE57TCMF2RWUA3SAM03,0,1,,0,,1,0,13,,,,0,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
115,yspvqb7w,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:38:28.993140+00:00,1,A12GJUCS7AJ4K,3TVRFO09GLY05DVJFM3U0X2WDU5LXV,0,4,,0,,1,0,14,,,,1,1,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
116,8xsfodey,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:38:30.999445+00:00,1,A3CNJ4MFNKSR12,338JKRMM27IMN440DRWIOXYRVSNHAG,0,4,,0,,1,0,13,,,,0,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
117,9if6s68t,,0,72,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:38:31.695856+00:00,1,A1SAPSGG5N2G70,386PBUZZXGGZATQUYIOT9OUH2WQJL5,0,1,,0,,1,0,14,,,,1,1,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
118,49x43zfk,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-02-12 13:38:46.326760+00:00,1,A1GZAHNN3T1AOJ,37U1UTWH9W5LTAPOCYOY6AU2SDLR8J,0,118,,0,,0,0,1,,,,0,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
119,tdm9dhzo,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:38:55.835921+00:00,1,AD8O93V8EOZYF,3HHRAGRYX9OIA2GIPYD8CBK81WJ9OH,0,5,,0,,1,0,14,,,,1,1,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
120,72d3vr69,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:39:04.134454+00:00,1,AMSAIACF91GM3,3EJJQNKU9SOEMLQHF2I4JNN1VWBRHY,0,6,,0,,1,0,13,,,,0,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
121,albldisn,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:39:08.985451+00:00,1,A1XH05IKC77OXO,38BQUHLA9XJXHMZCE7HDHXQS1VQOMV,0,2,,0,,1,0,16,,,,1,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
122,jsnqx8th,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:39:17.381468+00:00,1,A258IQXX7F3Z8O,3TE22NPXPCVD930OPJ28H53NYD5446,0,2,,0,,1,0,13,,,,0,0,4,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
