"Worker ID","Link to Individual Worker Page","Number of HITs approved or rejected - Lifetime","Number of HITs approved - Lifetime","Your Lifetime approval rate","Number of HITs approved or rejected - Last 30 days","Number of HITs approved - Last 30 days","Your Last 30 days approval rate","Number of HITs approved or rejected - Last 7 days","Number of HITs approved - Last 7 days","Your Last 7 days approval rate","CURRENT-Paying non-submitted hits","UPDATE-Paying non-submitted hits","CURRENT-CIBS_WoT_dots_4","UPDATE-CIBS_WoT_dots_4","CURRENT-CIBS_WoT_dots_3","UPDATE-CIBS_WoT_dots_3","CURRENT-CIBS_WoT_dots_2","UPDATE-CIBS_WoT_dots_2","CURRENT-CIBS_WoT_dots_1","UPDATE-CIBS_WoT_dots_1","CURRENT-CIBS_WoT_01_test","UPDATE-CIBS_WoT_01_test","CURRENT-CIBSGOR420180118","UPDATE-CIBSGOR420180118","CURRENT BlockStatus","UPDATE BlockStatus","BlockReason"
"A2JUGUSPHYNFWL","https://master-requester.mturk.com/workers/A2JUGUSPHYNFWL","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"A2JUJLC6WJUV00","https://master-requester.mturk.com/workers/A2JUJLC6WJUV00","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"A2JV84ABG8U9L9","https://master-requester.mturk.com/workers/A2JV84ABG8U9L9","5","5","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","1","","","","Never Blocked","",""
"A2JWAD9JQNA5ON","https://master-requester.mturk.com/workers/A2JWAD9JQNA5ON","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"A2JWHS06PQMJ1","https://master-requester.mturk.com/workers/A2JWHS06PQMJ1","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","","","","","","","","","Never Blocked","",""
"A2JX55UXGGH8EM","https://master-requester.mturk.com/workers/A2JX55UXGGH8EM","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"A2JXVOTECPMRAJ","https://master-requester.mturk.com/workers/A2JXVOTECPMRAJ","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","","","","","Never Blocked","",""
"A2JYPDENMYQRZK","https://master-requester.mturk.com/workers/A2JYPDENMYQRZK","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","1","","","","","","Never Blocked","",""
"A2JYT3A8Z3Q2M6","https://master-requester.mturk.com/workers/A2JYT3A8Z3Q2M6","4","4","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","","","","","Never Blocked","",""
"A2JZDJPQ0JTJY9","https://master-requester.mturk.com/workers/A2JZDJPQ0JTJY9","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","1","","","","","","Never Blocked","",""
"A2JZP4AZI1RTG4","https://master-requester.mturk.com/workers/A2JZP4AZI1RTG4","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"A2JZRQ21D0BJMP","https://master-requester.mturk.com/workers/A2JZRQ21D0BJMP","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","","","1","","","","","","Never Blocked","",""
"A2JZUSRBP6H5S","https://master-requester.mturk.com/workers/A2JZUSRBP6H5S","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"A2K04XRYSF3KDD","https://master-requester.mturk.com/workers/A2K04XRYSF3KDD","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"A2K05RWEOSTCAJ","https://master-requester.mturk.com/workers/A2K05RWEOSTCAJ","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","","","","","1","","","","Never Blocked","",""
"A2K0PY9KQ4FRNQ","https://master-requester.mturk.com/workers/A2K0PY9KQ4FRNQ","4","4","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","","","","","Never Blocked","",""
"A2K0ZIL8MS0N3E","https://master-requester.mturk.com/workers/A2K0ZIL8MS0N3E","4","4","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","1","","1","","Never Blocked","",""
"A2K2MFQMN31DZ","https://master-requester.mturk.com/workers/A2K2MFQMN31DZ","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","","","","","1","","","","Never Blocked","",""
"A2K2MSP0EFWFTA","https://master-requester.mturk.com/workers/A2K2MSP0EFWFTA","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","1","","","","Never Blocked","",""
"A2K3MUBO2FWKRD","https://master-requester.mturk.com/workers/A2K3MUBO2FWKRD","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"A2K3MYD0NB9Z3P","https://master-requester.mturk.com/workers/A2K3MYD0NB9Z3P","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"A2K4KSLUI2EDPX","https://master-requester.mturk.com/workers/A2K4KSLUI2EDPX","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"A2K4LLI900JE44","https://master-requester.mturk.com/workers/A2K4LLI900JE44","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"A2K54VYAGSEL2O","https://master-requester.mturk.com/workers/A2K54VYAGSEL2O","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","","","","","","","","","Never Blocked","",""
"A2K7AVZWEC9B14","https://master-requester.mturk.com/workers/A2K7AVZWEC9B14","3","3","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","1","","","","1","","","","Never Blocked","",""
"A2K7TM2N12C796","https://master-requester.mturk.com/workers/A2K7TM2N12C796","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"A2K9LECJCNHNWK","https://master-requester.mturk.com/workers/A2K9LECJCNHNWK","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"A2KADLDJ0XAUSI","https://master-requester.mturk.com/workers/A2KADLDJ0XAUSI","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","","","","","Never Blocked","",""
"A2KBDMSS91OUPE","https://master-requester.mturk.com/workers/A2KBDMSS91OUPE","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"A2KBMDY007JCIM","https://master-requester.mturk.com/workers/A2KBMDY007JCIM","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"A2KBY5BL7F0NBJ","https://master-requester.mturk.com/workers/A2KBY5BL7F0NBJ","4","4","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","","","1","","","","Never Blocked","",""
"A2KD1OZMH8ERI7","https://master-requester.mturk.com/workers/A2KD1OZMH8ERI7","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","","","","","","","","","Never Blocked","",""
"A2KDCANVN4H2EK","https://master-requester.mturk.com/workers/A2KDCANVN4H2EK","3","3","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","","","1","","","","","","Never Blocked","",""
"A2KDYSLV030FVX","https://master-requester.mturk.com/workers/A2KDYSLV030FVX","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"A2KED6T6BO622W","https://master-requester.mturk.com/workers/A2KED6T6BO622W","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","1","","1","","Never Blocked","",""
"A2KEFKRD9I4JUH","https://master-requester.mturk.com/workers/A2KEFKRD9I4JUH","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"A2KENA8X5E2QM0","https://master-requester.mturk.com/workers/A2KENA8X5E2QM0","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","1","","1","","","","","","Never Blocked","",""
"A2KFBLF96DZUT0","https://master-requester.mturk.com/workers/A2KFBLF96DZUT0","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","","","","","Never Blocked","",""
"A2KGEEHVIZZVC7","https://master-requester.mturk.com/workers/A2KGEEHVIZZVC7","4","4","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","","","","","Never Blocked","",""
"A2KGFPC09E8R04","https://master-requester.mturk.com/workers/A2KGFPC09E8R04","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"A2KGL2FXIG2IQM","https://master-requester.mturk.com/workers/A2KGL2FXIG2IQM","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"A2KGO406YQBZY3","https://master-requester.mturk.com/workers/A2KGO406YQBZY3","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","","","","","","","","","Never Blocked","",""
"A2KGPNTW4YNZCZ","https://master-requester.mturk.com/workers/A2KGPNTW4YNZCZ","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"A2KH9SC6A8VQXZ","https://master-requester.mturk.com/workers/A2KH9SC6A8VQXZ","4","4","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","","","1","","1","","1","","Never Blocked","",""
"A2KI7W45F6HRVY","https://master-requester.mturk.com/workers/A2KI7W45F6HRVY","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","1","","Never Blocked","",""
"A2KJ983WWTEK4L","https://master-requester.mturk.com/workers/A2KJ983WWTEK4L","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","","","","","1","","","","Never Blocked","",""
"A2KK5BSM1BR0WR","https://master-requester.mturk.com/workers/A2KK5BSM1BR0WR","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","","","","","","","","","Never Blocked","",""
"A2KLJKDG90K1PP","https://master-requester.mturk.com/workers/A2KLJKDG90K1PP","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","1","","Never Blocked","",""
"A2KLWSLNAXJUAZ","https://master-requester.mturk.com/workers/A2KLWSLNAXJUAZ","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"A2KMK30K2TDDNH","https://master-requester.mturk.com/workers/A2KMK30K2TDDNH","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","","","","","Never Blocked","",""
"A2KMSW4Y4WZCIF","https://master-requester.mturk.com/workers/A2KMSW4Y4WZCIF","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"A2KNDTYE4PUIQ1","https://master-requester.mturk.com/workers/A2KNDTYE4PUIQ1","4","4","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","","","","","Never Blocked","",""
"A2KNNYT5P67HOT","https://master-requester.mturk.com/workers/A2KNNYT5P67HOT","6","6","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","1","","1","","Never Blocked","",""
"A2KNWCQHT2HQOR","https://master-requester.mturk.com/workers/A2KNWCQHT2HQOR","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"A2KOXR5OXIFUIW","https://master-requester.mturk.com/workers/A2KOXR5OXIFUIW","4","4","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","","","1","","Never Blocked","",""
"A2KP503H98K7T6","https://master-requester.mturk.com/workers/A2KP503H98K7T6","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","","","","","Never Blocked","",""
"A2KPQK7MNLAOHS","https://master-requester.mturk.com/workers/A2KPQK7MNLAOHS","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","","","","","Never Blocked","",""
"A2KPT0PEUEXCC4","https://master-requester.mturk.com/workers/A2KPT0PEUEXCC4","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"A2KQ5323UX4K1O","https://master-requester.mturk.com/workers/A2KQ5323UX4K1O","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"A2KQLLEA8WMRBL","https://master-requester.mturk.com/workers/A2KQLLEA8WMRBL","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","","","1","","","","","","Never Blocked","",""
"A2KQS6LVKDA78X","https://master-requester.mturk.com/workers/A2KQS6LVKDA78X","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","1","","","","","","","","Never Blocked","",""
"A2KR0B9H93THZS","https://master-requester.mturk.com/workers/A2KR0B9H93THZS","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"A2KR881QQ8HQR6","https://master-requester.mturk.com/workers/A2KR881QQ8HQR6","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"A2KROBPV0YPE4A","https://master-requester.mturk.com/workers/A2KROBPV0YPE4A","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","","","","","Never Blocked","",""
"A2KSAAQBU5R0F6","https://master-requester.mturk.com/workers/A2KSAAQBU5R0F6","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","1","","Never Blocked","",""
"A2KSARPRS6TSGY","https://master-requester.mturk.com/workers/A2KSARPRS6TSGY","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","","","","","Never Blocked","",""
"A2KSAVPC9DTHAE","https://master-requester.mturk.com/workers/A2KSAVPC9DTHAE","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","","","","","","","","","Never Blocked","",""
"A2KTQ9M7CW05XF","https://master-requester.mturk.com/workers/A2KTQ9M7CW05XF","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","1","","","","","","Never Blocked","",""
"A2KUWUC0YZVVPK","https://master-requester.mturk.com/workers/A2KUWUC0YZVVPK","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","1","","1","","","","Never Blocked","",""
"A2KWML3OM50ZQH","https://master-requester.mturk.com/workers/A2KWML3OM50ZQH","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","","","1","","Never Blocked","",""
"A2KWSR41PZRW6E","https://master-requester.mturk.com/workers/A2KWSR41PZRW6E","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","","","","","","","","","Never Blocked","",""
"A2KX3E2ZFLNTWP","https://master-requester.mturk.com/workers/A2KX3E2ZFLNTWP","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","","","","","","","","","Never Blocked","",""
"A2KYN3YDKUJO70","https://master-requester.mturk.com/workers/A2KYN3YDKUJO70","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","","","","","","","","","Never Blocked","",""
"A2KYOM2ZGYDJGT","https://master-requester.mturk.com/workers/A2KYOM2ZGYDJGT","4","4","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","","","","","Never Blocked","",""
"A2KZK11HI2IKU5","https://master-requester.mturk.com/workers/A2KZK11HI2IKU5","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"A2KZVP4SEEUJYL","https://master-requester.mturk.com/workers/A2KZVP4SEEUJYL","6","6","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","1","","1","","Never Blocked","",""
"A2L0431B6MIFD3","https://master-requester.mturk.com/workers/A2L0431B6MIFD3","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","","","","","","","","","Never Blocked","",""
"A2L0DI8GCL54U8","https://master-requester.mturk.com/workers/A2L0DI8GCL54U8","4","4","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","","","","","1","","1","","Never Blocked","",""
"A2L0O95KOESGVI","https://master-requester.mturk.com/workers/A2L0O95KOESGVI","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","","","","","Never Blocked","",""
"A2L1HKI5COC1B","https://master-requester.mturk.com/workers/A2L1HKI5COC1B","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","","","","","Never Blocked","",""
"A2L1WDH0XDWE0V","https://master-requester.mturk.com/workers/A2L1WDH0XDWE0V","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","","","","","","","","","Never Blocked","",""
"A2L1X5H9K4KSEI","https://master-requester.mturk.com/workers/A2L1X5H9K4KSEI","4","4","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","","","","","Never Blocked","",""
"A2L22HZ50T83UK","https://master-requester.mturk.com/workers/A2L22HZ50T83UK","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"A2L2ZXRHK3SNOP","https://master-requester.mturk.com/workers/A2L2ZXRHK3SNOP","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","1","","","","","","","","Never Blocked","",""
"A2L366NNL1YG5W","https://master-requester.mturk.com/workers/A2L366NNL1YG5W","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","","","","","1","","","","Never Blocked","",""
"A2L3D3KO0A434Y","https://master-requester.mturk.com/workers/A2L3D3KO0A434Y","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","","","","","Never Blocked","",""
"A2L3FHI2G9JPNL","https://master-requester.mturk.com/workers/A2L3FHI2G9JPNL","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"A2L3NXTP6W9B21","https://master-requester.mturk.com/workers/A2L3NXTP6W9B21","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","","","","","","","","","Never Blocked","",""
"A2L42F86E9XMOZ","https://master-requester.mturk.com/workers/A2L42F86E9XMOZ","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"A2L4LY7UD7TLV7","https://master-requester.mturk.com/workers/A2L4LY7UD7TLV7","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"A2L54M0RH9C1C3","https://master-requester.mturk.com/workers/A2L54M0RH9C1C3","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"A2L5J9XWM1ODIL","https://master-requester.mturk.com/workers/A2L5J9XWM1ODIL","3","3","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","","","","","","","Never Blocked","",""
"A2L5OHLHVF93JT","https://master-requester.mturk.com/workers/A2L5OHLHVF93JT","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","1","","1","","","","Never Blocked","",""
"A2L5P4WPYG30UN","https://master-requester.mturk.com/workers/A2L5P4WPYG30UN","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"A2L5VXPZG8A36D","https://master-requester.mturk.com/workers/A2L5VXPZG8A36D","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"A2L6JHIJDE1F2X","https://master-requester.mturk.com/workers/A2L6JHIJDE1F2X","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","","","","","Never Blocked","",""
"A2L73JKDFWI0KJ","https://master-requester.mturk.com/workers/A2L73JKDFWI0KJ","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"A2L7DHRMHRED6S","https://master-requester.mturk.com/workers/A2L7DHRMHRED6S","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
